marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,17550233,R3OG35IMX93MX,6304196806,296500174,Sleeper [VHS],Video,2,0,0,N,Y,... to watch it and couldn't get - what's so funny about it,I tried to watch it and couldn't get - what's so funny about it?  Nothing close to other movies of Woody Allen.,2015-08-14
US,32957209,R2L22J3AEKNUXV,6302374413,954977011,Are You Lonesome Tonight [VHS],Video,5,1,1,N,Y,Five Stars,LOVE THIS MOVIE!! :D,2015-08-14
US,19270631,R3S4MDWL9HOIM7,6303031803,626204449,The Adventures of a Gnome Named Gnorm (Upworld) [VHS],Video,5,0,1,N,N,it's campy but that's what I like about it,"Yes, it's campy but that's what I like about it. One of my favorites because it's so far out there.",2015-08-14
US,43232700,R1ICISCDSEN3Y3,6300269256,896912728,The Prince and the Showgirl [VHS],Video,5,0,0,N,Y,Five Stars,A great duo: both actors at the top of their game.,2015-08-14
US,43232700,R2GOGYQDBMFEC5,630478578X,139715216,Death of a Salesman & Private Conversations [VHS],Video,5,0,0,N,Y,Five Stars,This and the Lee J. Cobb version are the standards. &#34;Dustin Hoffman IS Willie Loman&#34; - Arthur Miller,2015-08-14
US,51872241,R202ZGE3M9C9ER,1567301614,313270504,The Mother and the Whore [VHS],Video,1,0,2,N,N,What's the point?,"I suppose the price tag on this item reflects both its understandable rarity and the incomprehensibly high regard in which it is held by critics (particularly French ones). I managed to make it through an hour of this, and could not understand why I should endure two and a half more hours of the incessant stream of Léaud's character's ravings. [[ASIN:B0001Y4LEQ La Belle Noiseuse]] is a good example of how a very long French film with little &#34;action&#34; (as Hollywood understands the term) can work beautifully. That this film is so much more highly rated than Rivette's only demonstrates how poorly the French cinema world understands where its real treasures lie.",2015-08-14
CU,14862100,RZ8VZ9SAGUCAP,767018079,62090161,Biography: Lesley Ann Warren A Cinderella Story [VHS],Video,5,0,0,N,Y,Five Stars,Excellent~,2015-08-14
CU,24174628,R2CFSY6HYKQZ33,6305198861,13645336,Air Bud - Golden Receiver [VHS],Video,5,0,0,N,Y,Five Stars,Good purchast,2015-08-14
CU,20236190,R33CCQHY10RB28,B000SEJKOK,497076630,A Season in Purgatory Parts 1 & 2,Video,5,6,6,N,N,Five Stars,I would like to have this MOVIE on DVD. THANK YOU!,2015-08-14
CU,38562267,R3IICSGV09KIPT,B00LO99TM6,520145487,Fossil Men's CH2943 Wakefield Chronograph Leather Watch - Brown,Watches,4,0,0,N,Y,Very nice looking watch,"Very nice looking watch. I would rate it 5 stars except tht the crown extends below the case and catches easily on pants pocket when reaching for keys, change, etc. When withdrawing hand, the crown catches and pulls the stem out, effectively stopping the watch. This stem does seem to pull much more easily than other Fossil watches I own.",2015-08-30
CU,46321992,RIJNYTE9FCOPI,B00AC5T9FK,917951233,Timex Originals T2P072 Ladies Pink Weekender Slip Through Watch,Watches,5,0,0,N,Y,Can't beat TIMEX,"AS ALWAYS TIMEX COMES THROUGH.  LOOKS GREAT, Right on accurate, MY NURSE WIFE LOVES IT!",2015-08-30
CU,47060998,RXGA1FG6MA8A6,B000FIQY5W,56933662,Bulova Women's 96T15 Crystal Watch,Watches,2,1,1,N,Y,Damaged,"Watch works fine. Bought it &#34;used: like new&#34;. However, it arrived damaged.  One of the crystal stones in the band had fallen out. Should be an easy fix at a jewelry repair place, but still is an extra hassle. Band should have 3 stones. Bottom link next to the face only had 2",2015-08-30
CU,1310491,R1H05E3Q9XQMHE,B00VQ9BD6Y,254101698,[Volga] Northern Europe Chronograph Outdoor Sport Watches (Climbing/ Hiking/ Running/ Walking/ Camping) Casual Men Wrist,Watches,2,0,0,N,Y,Two Stars,dial is hard to read and band fell apart after two weeks of use,2015-08-30
CU,38438048,R24IVJGTD4744,B005JVP2T4,622343405,Casio Men's AL190WD-1A Solar Digital Watch,Watches,5,1,1,N,Y,An Oldie and Still a Goodie.,"This Casio Solar-Powered Digital Watch has been around in one form or another since the 1980s and is still one of the best low-cost digital watches on the market ... assuming you aren't a cave dweller who never leaves your basement.<br /><br />As the name suggests, this is a 100% solar-powered digital watch; you never have to buy one of those stupid little watch batteries again. Electrical power comes from a small bank of solar panel cells that feed electrical current to a capacitor inside the watch. The capacitor essentially acts as a battery and as long as you allow the solar panel cells to absorb some light every day the capacitor will stay charged and keep your watch running perfectly.<br /><br />The biggest &#34;problem&#34; with this watch is the unfortunately long initial charge cycle for the capacitor (an unavoidable flaw in having a battery-free design). The capacitor is completely dead when you first remove the watch from the box, and since the digital components require a &#34;relatively&#34; large amount of voltage the capacitor can't keep up with the demand until it is FULLY charged. This means you have to leave the watch out in the sun (with minimal cloud cover or shade) for a full day and then still charge it under a BRIGHT lamp indoors after the sun goes down for a full night before the capacitor has the charge needed to get started.<br /><br />There is a little &#34;sun&#34; icon that appears below the time if the capacitor is running low. Even after the sun icon disappears during the first day of charging you STILL have to leave the watch out to charge (again a full day of sunlight and a full night of bright lamp light at least) for that first charge.<br /><br />After the capacitor has received a full initial charge you won't have to worry about charging it again as long as you spend at least 45-90 minutes outside every day and the solar panel isn't covered by your shirt sleeve. An hour to an hour and a half of sunlight is all this watch needs to keep running all day and night ... as long as you have given the capacitor a full initial charge.<br /><br />The only other thing I think this watch is missing is a light to allow you to see the time at night. Granted, even a single low-voltage LED would drain the capacitor VERY quickly and defeat the purpose of having a battery-free watch, but it would have been nice to have a light. I suppose I'm willing to put up with the lack of a light if it means I never have to buy another watch battery and never have to remove the cover from the back of this watch.<br /><br />If a solar-powered and battery-free digital watch sounds like a good idea to you then you'll absolutely love this watch. Just understand how the capacitor works and give it that LENGTHY initial charge it needs.eep running all day and night ... as long as you have given the capacitor a full initial charge.<br /><br />The only other thing I think this watch is missing is a light to allow you to see the time at night. Granted, even a single low-voltage LED would drain the capacitor VERY quickly and defeat the purpose of having a battery-free watch, but it would have been nice to have a light. I suppose I'm willing to put up with the lack of a light if it means I never have to buy another watch battery and never have to remove the cover from the back of this watch.<br /><br />If a solar-powered and battery-free digital watch sounds like a good idea to you then you'll absolutely love this watch. Just understand how the capacitor works and give it that LENGTHY initial charge it needs.",2015-08-30
CU,1187918,R1GUG74MJ9GRS,B00BIUUFHE,58048011,4 Pcs Alice in Wonderland Steampunk Antique Bronze Brass Tibetan Jewelry Findings Mix Lot 95,Watches,5,0,0,N,Y,Five Stars,good,2015-08-30
CU,178088,R9J4CSUQZSA1A,B005MDPAPU,645499118,Casio Men's Slim Solar Multi-Function Analog-Digital Watch,Watches,3,0,0,N,Y,Three Stars,You have to be a scientist or genius to set it. Thank God for kids!,2015-08-30
CU,32355888,R3S4W4ZMLW45HQ,B00HCZMJY6,680777375,New Sinobi Brand Leather Strap Quartz Military Waterproof Wristwatch Brand Hot Sale Gokelly,Watches,5,0,0,N,Y,enjoy wearing it,Great looking watch,2015-08-30
CU,45865515,R32AXNY62YKXAD,B00NC8PMUK,944169262,Motorola Moto 360 Modern Timepiece Smart Watch - Black Leather 00418NARTL,Watches,4,1,1,N,Y,"Beautiful Hardware, but not without it's flaws.","The battery life of this watch has been mentioned so frequently in past reviews for being mediocre or bad but I'm glad to say after a few software updates, the Moto 360 can easily last through a typical day with some to spare. It's not without drawbacks though, to survive the day you will need to use it without the ambient screen on, and that slight delay between raising your wrist up and the screen turning on can be frustrating to some.<br /><br />Having come from a Pebble, not having an always-on display needs some getting used to. While the accelerometer does it's job well in detecting your arm movement to turn on the screen; at times say when you are sitting at a desk and need a quick glance at the time, you'll need to wake the watch up by tapping the screen or pressing the side button - unintuitive.<br /><br />The vibration motor on the Moto 360 is also fairly weak compared to the Pebble, I have missed several notifications because I couldn't feel the vibration. Then again, your experience might vary.<br /><br />Despite being powered by an old TI Omap processor, the watch performs decently with the latest software update. The watch might feel a little sluggish during the first few seconds after turning on the screen but that is definitely not a deal-breaker in my opinion, during normal use it's snappy.<br /><br />Fitness tracking is normal, nothing fancy. However, as mentioned in many other reviews, the heart rate sensor requires you to stay still for it to take a reading, so if you are planning to do some running with HR tracking you will have to look elsewhere. Not having a GPS built-in means you'll need to be tethered to your phone when you go out and hit the road.<br /><br />Overall the Moto 360 is a fairly good buy at $149, considering the LG G Watch R costs twice as much. While it looks pretty, being one of the first Android Wear device means it come with it's own fair share of flaws as well. However, if you can live with these flaws that I've mentioned above (not many), and are looking to buy a smartwatch without breaking the bank, this is a safe bet. It is a beautiful smartwatch that will turn some heads on the street and few might come up to you and ask if that's an Apple Watch.<br /><br />p.s. The successor to the Moto 360 should be announced soon so you might want to think twice before hitting that add to cart button.",2015-08-30
CU,46337578,R206YYRF96KO8Y,B0000TIKHQ,53674858,Timex Men's T77511 Expedition Watch with Black Resin Strap,Watches,5,1,1,N,N,"Light,slim,acqua sports and '80 fashion.","I start saying sorry for my english. I buy two of this watch. It is sold by amazon UK at 18£. Amazon don't allow to buy this item from USA to Italy. Recently timex change the name of this watch from atlantis100 to one impersonaly end generical: expedition. that is the name of a line of timex product as iroman,ecc... I prefer atlantis100 because this watch is a sequel of a specific and charaterial model that born with this acquatic name. I love the things that have a story and continuity. A univocal name can give a strong identity,specialistic fashion and plus value to a product. Atlanti100 name strengthened the immagin of this watch in sea and acqua sport scope. Dear timex,was it necessary to change name? You prefer call your watches as expediton t1246322,expedition t63515627,ecc...who are? I know that is difficout and expensive to find a fashion name for mass and economical product models,perhaps your experienc reccomended that it have not sense,but if you have one of them that have just a name,please don't cut it. The custom remember and speak of a product if it have a name,identity and continuity.it is more simply to become best sellers. Anyway Timex brand is a consumer and economic watch producer and they build their watchs in a very good quality standard. The watchs is my passion and i like always looking  for them. in my collection i have a lot of watches, somethings of them stay in a very different expensive level like this but atlantis100 deserves attention because has very special and rare tech spec. it is not simply to find a watch so light and slim that have 100m watet resist limit. The dial of atlantis100 is very '80 fashion,has a sport specialistic and &#34;professional&#34; aspect. the color of display changing if you change the looking inclination.it can appear yellow,green,grey...very,very special. In a first look you can think that the watch is small but it is not true.the dimension is guessed for a watch with essential digital dial,basic functionand that don't want clutter. Who want a very &#34;manly&#34; watch look at other models. The rubber strap is ligth, confortable and frendly to fit. The atlantis100 has all foundamental for a watch:hours,minutes,seconds,day,date,month,alarm,illumination(very good),waterproof(good for acqua sport use)....and plus...timer,stop watch and second time zone. Battery has a very good five years life. The timex atlantis100,with his 30g,is a good partener for summer time,sea activity and sports. It knows get look,it knows get hear (beep),without get feel on wirst. it is a little that can follow you everywere. 18£ are a very nice price for a particolar  and reliable watch like this. You can &#34;fall in love&#34; of it.",2015-08-30
